sim_time,camera_id,camera_lon,camera_lat,plate,vehicle_lon,vehicle_lat,speed_mps,camera_name,is_hub
9224.0,CAM_30,80.24246,12.967245,TN62UP4863,80.24235876244475,12.966388542404381,0.0,ECR Junction,True
9225.0,CAM_30,80.24246,12.967245,TN62UP4863,80.24235876244475,12.966388542404381,0.0,ECR Junction,True
9226.0,CAM_30,80.24246,12.967245,TN62UP4863,80.24235876244475,12.966388542404381,0.0,ECR Junction,True
9227.0,CAM_30,80.24246,12.967245,TN62UP4863,80.24235876244475,12.966388542404381,0.0,ECR Junction,True
9228.0,CAM_30,80.24246,12.967245,TN62UP4863,80.24235876244475,12.966388542404381,0.0,ECR Junction,True
9230.0,CAM_30,80.24246,12.967245,TN62UP4863,80.24235876244475,12.966388542404381,0.0,ECR Junction,True
9231.0,CAM_30,80.24246,12.967245,TN62UP4863,80.24235876244475,12.966388542404381,0.0,ECR Junction,True
9232.0,CAM_30,80.24246,12.967245,TN62UP4863,80.24235876244475,12.966388542404381,0.0,ECR Junction,True
9233.0,CAM_30,80.24246,12.967245,TN62UP4863,80.24235876244475,12.966388542404381,0.0,ECR Junction,True
9234.0,CAM_30,80.24246,12.967245,TN62UP4863,80.24235876244475,12.966388542404381,0.0,ECR Junction,True
9235.0,CAM_30,80.24246,12.967245,TN62UP4863,80.24235876244475,12.966388542404381,0.0,ECR Junction,True
9236.0,CAM_30,80.24246,12.967245,TN62UP4863,80.24235876244475,12.966388542404381,0.0,ECR Junction,True
9237.0,CAM_30,80.24246,12.967245,TN62UP4863,80.24235876244475,12.966388542404381,0.0,ECR Junction,True
9238.0,CAM_30,80.24246,12.967245,TN62UP4863,80.24235876244475,12.966388542404381,0.0,ECR Junction,True
9239.0,CAM_30,80.24246,12.967245,TN62UP4863,80.24235876244475,12.966388542404381,0.0,ECR Junction,True
9240.0,CAM_30,80.24246,12.967245,TN62UP4863,80.24235876244475,12.966388542404381,0.0,ECR Junction,True
9241.0,CAM_30,80.24246,12.967245,TN62UP4863,80.24235876244475,12.966388542404381,0.0,ECR Junction,True
9242.0,CAM_30,80.24246,12.967245,TN62UP4863,80.24235876244475,12.966388542404381,0.0,ECR Junction,True
9243.0,CAM_30,80.24246,12.967245,TN62UP4863,80.24235876244475,12.966388542404381,0.0,ECR Junction,True
9245.0,CAM_30,80.24246,12.967245,TN62UP4863,80.24235876244475,12.966388542404381,0.0,ECR Junction,True
9246.0,CAM_30,80.24246,12.967245,TN62UP4863,80.24235876244475,12.966388542404381,0.0,ECR Junction,True
9247.0,CAM_30,80.24246,12.967245,TN62UP4863,80.24235876244475,12.966388542404381,0.0,ECR Junction,True
9248.0,CAM_30,80.24246,12.967245,TN62UP4863,80.24235876244475,12.966388542404381,0.0,ECR Junction,True
9249.0,CAM_30,80.24246,12.967245,TN62UP4863,80.24235876244475,12.966388542404381,0.0,ECR Junction,True
9250.0,CAM_30,80.24246,12.967245,TN62UP4863,80.24235876244475,12.966388542404381,0.0,ECR Junction,True
9251.0,CAM_30,80.24246,12.967245,TN62UP4863,80.24235876244475,12.966388542404381,0.0,ECR Junction,True
9252.0,CAM_30,80.24246,12.967245,TN62UP4863,80.24235876244475,12.966388542404381,0.0,ECR Junction,True
9253.0,CAM_30,80.24246,12.967245,TN62UP4863,80.24235876244475,12.966388542404381,0.0,ECR Junction,True
9254.0,CAM_30,80.24246,12.967245,TN62UP4863,80.24235876244475,12.966388542404381,0.0,ECR Junction,True
9255.0,CAM_30,80.24246,12.967245,TN62UP4863,80.24235876244475,12.966388542404381,0.0,ECR Junction,True
9256.0,CAM_30,80.24246,12.967245,TN62UP4863,80.24235876244475,12.966388542404381,0.0,ECR Junction,True
9257.0,CAM_30,80.24246,12.967245,TN62UP4863,80.24235876244475,12.966388542404381,0.0,ECR Junction,True
9258.0,CAM_30,80.24246,12.967245,TN62UP4863,80.24235876244475,12.966388542404381,0.0,ECR Junction,True
9259.0,CAM_30,80.24246,12.967245,TN62UP4863,80.24235876244475,12.966388542404381,0.0,ECR Junction,True
9260.0,CAM_30,80.24246,12.967245,TN62UP4863,80.24235876244475,12.966388542404381,0.0,ECR Junction,True
9261.0,CAM_30,80.24246,12.967245,TN62UP4863,80.24235876244475,12.966388542404381,0.0,ECR Junction,True
9262.0,CAM_30,80.24246,12.967245,TN62UP4863,80.24235876244475,12.966388542404381,0.0,ECR Junction,True
9263.0,CAM_30,80.24246,12.967245,TN62UP4863,80.24235876244475,12.966388542404381,0.0,ECR Junction,True
9264.0,CAM_30,80.24246,12.967245,TN62UP4863,80.24235876244475,12.966388542404381,0.0,ECR Junction,True
9265.0,CAM_30,80.24246,12.967245,TN62UP4863,80.24235876244475,12.966388542404381,0.0,ECR Junction,True
9268.0,CAM_30,80.24246,12.967245,TN62UP4863,80.24235876244475,12.966388542404381,0.0,ECR Junction,True
9269.0,CAM_30,80.24246,12.967245,TN62UP4863,80.24235876244475,12.966388542404381,0.0,ECR Junction,True
9270.0,CAM_30,80.24246,12.967245,TN62UP4863,80.24235876244475,12.966388542404381,0.0,ECR Junction,True
9271.0,CAM_30,80.24246,12.967245,TN62UP4863,80.24235876244475,12.966388542404381,0.0,ECR Junction,True
9272.0,CAM_30,80.24246,12.967245,TN62UP4863,80.24235876244475,12.966388542404381,0.0,ECR Junction,True
9273.0,CAM_30,80.24246,12.967245,TN62UP4863,80.24235876244475,12.966388542404381,0.0,ECR Junction,True
9274.0,CAM_30,80.24246,12.967245,TN62UP4863,80.24235876244475,12.966388542404381,0.0,ECR Junction,True
9276.0,CAM_30,80.24246,12.967245,TN62UP4863,80.24235876244475,12.966388542404381,0.0,ECR Junction,True
9278.0,CAM_30,80.24246,12.967245,TN62UP4863,80.24235876244475,12.966388542404381,0.0,ECR Junction,True
9279.0,CAM_30,80.24246,12.967245,TN62UP4863,80.24235876244475,12.966388542404381,0.0,ECR Junction,True
9281.0,CAM_30,80.24246,12.967245,TN62UP4863,80.24235876244475,12.966388542404381,0.0,ECR Junction,True
9283.0,CAM_30,80.24246,12.967245,TN62UP4863,80.24235876244475,12.966388542404381,0.0,ECR Junction,True
9284.0,CAM_30,80.24246,12.967245,TN62UP4863,80.24235876244475,12.966388542404381,0.0,ECR Junction,True
9285.0,CAM_30,80.24246,12.967245,TN62UP4863,80.24235876244475,12.966388542404381,0.0,ECR Junction,True
9286.0,CAM_30,80.24246,12.967245,TN62UP4863,80.24235876244475,12.966388542404381,0.0,ECR Junction,True
9287.0,CAM_30,80.24246,12.967245,TN62UP4863,80.24235730754346,12.966376202477411,1.37,ECR Junction,True
9288.0,CAM_30,80.24246,12.967245,TN62UP4863,80.24235450677973,12.966352447447688,2.64,ECR Junction,True
22674.0,CAM_29,80.248178,12.958318,TN62UP4863,80.24790100310517,12.958414220215808,13.12,Besant Nagar,False
2001.0,CAM_25,80.248526,12.971435,TN13QD1377,80.2494567535173,12.971118318054527,8.5,Pallikaranai,False
2002.0,CAM_25,80.248526,12.971435,TN13QD1377,80.24949642616333,12.971108106204321,4.45,Pallikaranai,False
7459.0,CAM_30,80.24246,12.967245,TN13QD1377,80.24235677723436,12.966371704594472,4.59,ECR Junction,True
15306.0,CAM_05,80.243039,12.961718,TN13QD1377,80.2431186420794,12.96144401645734,15.19,Anna Nagar,False
2002.0,CAM_18,80.25169,12.965404,TN62ZF8433,80.2516171960051,12.965043073547339,12.29,Medavakkam,False
2003.0,CAM_18,80.25169,12.965404,TN62ZF8433,80.25160110498491,12.964962864016433,9.04,Medavakkam,False
2098.0,CAM_15,80.246981,12.964172,TN62ZF8433,80.24632134795228,12.962651053313158,17.32,Vadapalani,False
13075.0,CAM_28,80.235031,12.93867,TN62ZF8433,80.23554533820005,12.939772588466742,18.1,Teynampet,False
13279.0,CAM_09,80.231463,12.933895,TN62ZF8433,80.23190924499364,12.933822382924756,14.7,Sholinganallur,False
2002.0,CAM_22,80.257097,12.938415,TN91NV9237,80.25692472191133,12.937291230749427,7.75,Karapakkam,True
2003.0,CAM_22,80.257097,12.938415,TN91NV9237,80.2569110827206,12.937235355129829,6.35,Karapakkam,True
15870.0,CAM_18,80.25169,12.965404,TN91NV9237,80.25161021741941,12.96500828712676,10.76,Medavakkam,False
2003.0,CAM_04,80.256707,12.976241,TN99TG2812,80.2567764571096,12.976554374277436,15.35,Guindy,False
2004.0,CAM_04,80.256707,12.976241,TN99TG2812,80.25679727070711,12.976651379102064,10.96,Guindy,False
6759.0,CAM_14,80.234501,12.968029,TN99TG2812,80.23335640053556,12.968073667207806,12.44,Kodambakkam,True
2003.0,CAM_10,80.239807,12.972429,TN08RZ4753,80.23976380257216,12.972056482770828,8.02,Tambaram,False
2004.0,CAM_10,80.239807,12.972429,TN08RZ4753,80.23975967281038,12.97202064739914,3.99,Tambaram,False
19921.0,CAM_29,80.248178,12.958318,TN08RZ4753,80.24790579856298,12.958412435086352,13.66,Besant Nagar,False
2004.0,CAM_15,80.246981,12.964172,TN33PG3565,80.24630323049982,12.96261457030095,12.29,Vadapalani,False
7279.0,CAM_28,80.235031,12.93867,TN33PG3565,80.23556318671793,12.939815148258198,19.85,Teynampet,False
2006.0,CAM_14,80.234501,12.968029,TN07DT3417,80.23329850607475,12.968078295144316,10.22,Kodambakkam,True
13474.0,CAM_16,80.24499,12.953731,TN07DT3417,80.2453738554356,12.953596280902428,10.69,Chromepet,False
2007.0,CAM_22,80.257097,12.938415,TN43PZ3778,80.25691811145909,12.937264149738285,8.01,Karapakkam,True
2008.0,CAM_22,80.257097,12.938415,TN43PZ3778,80.25690802917957,12.937222845697056,4.7,Karapakkam,True
49487.0,CAM_05,80.243039,12.961718,TN43PZ3778,80.243117547514,12.961423321018765,10.17,Anna Nagar,False
2008.0,CAM_24,80.263875,12.962381,TN61KP3882,80.2639464168639,12.962769730623616,10.03,Madipakkam,False
2009.0,CAM_05,80.243039,12.961718,TN73XU5335,80.24311905437365,12.961451811889376,9.45,Anna Nagar,False
2009.0,CAM_13,80.238978,12.934621,TN94VD2844,80.23966688158721,12.934268848142029,11.1,Porur,False
2010.0,CAM_13,80.238978,12.934621,TN94VD2844,80.23972764830692,12.934246797865915,7.03,Porur,False
9273.0,CAM_21,80.237092,12.950649,TN94VD2844,80.23759980576382,12.950540619806649,13.55,Siruseri,False
2010.0,CAM_21,80.237092,12.950649,TN32DV2927,80.23762329225814,12.95053418787307,10.54,Siruseri,False
2011.0,CAM_21,80.237092,12.950649,TN32DV2927,80.23767690648083,12.950519505250229,6.04,Siruseri,False
8714.0,CAM_11,80.244867,12.946557,TN32DV2927,80.24545730968296,12.946467922375156,17.98,Nungambakkam,False
2015.0,CAM_10,80.239807,12.972429,TN11MW8598,80.23976221129998,12.972042674752469,8.32,Tambaram,False
2597.0,CAM_07,80.257903,12.982212,TN11MW8598,80.25807829006267,12.982999201210708,11.21,Perungudi,False
2016.0,CAM_13,80.238978,12.934621,TN75BG5646,80.23970877064966,12.934253647958808,8.27,Porur,False
6171.0,CAM_21,80.237092,12.950649,TN75BG5646,80.23766191583947,12.95052361054155,12.14,Siruseri,False
2018.0,CAM_26,80.229575,12.966912,TN33YK9690,80.23052945188304,12.966894975205115,8.85,Alandur,False
2019.0,CAM_26,80.229575,12.966912,TN33YK9690,80.23057363748401,12.966894601316515,4.79,Alandur,False
30402.0,CAM_08,80.232721,12.940488,TN33YK9690,80.23319046475483,12.94034215914841,10.61,Thoraipakkam (OMR),False
2018.0,CAM_29,80.248178,12.958318,TN81YA9567,80.24788516024809,12.958420117785556,11.66,Besant Nagar,False
2019.0,CAM_29,80.248178,12.958318,TN81YA9567,80.24782371649151,12.958443710010831,7.16,Besant Nagar,False
13496.0,CAM_17,80.239777,12.972432,TN81YA9567,80.23982357015525,12.972832841489284,11.17,Pallavaram,False
2020.0,CAM_13,80.238978,12.934621,TN15JC7325,80.23965561612842,12.934272936010444,10.96,Porur,False
2021.0,CAM_13,80.238978,12.934621,TN15JC7325,80.23972187170202,12.93424889400969,7.66,Porur,False
2020.0,CAM_15,80.246981,12.964172,TN77NP8754,80.2463327080882,12.962673929149306,17.45,Vadapalani,False
2021.0,CAM_15,80.246981,12.964172,TN77NP8754,80.24628041062952,12.962568709106579,12.95,Vadapalani,False
2021.0,CAM_14,80.234501,12.968029,TN62AR8670,80.23327710068061,12.968080006233972,9.02,Kodambakkam,True
2351.0,CAM_20,80.237149,12.960329,TN62AR8670,80.2370795048446,12.960573927794245,1.82,Navalur,True
2352.0,CAM_20,80.237149,12.960329,TN62AR8670,80.23707994040946,12.960576122768368,0.25,Navalur,True
2353.0,CAM_20,80.237149,12.960329,TN62AR8670,80.23708298066752,12.960591443763734,1.73,Navalur,True
2354.0,CAM_20,80.237149,12.960329,TN62AR8670,80.23709017674949,12.960627707500752,4.09,Navalur,True
2021.0,CAM_23,80.263924,12.965642,TN63YV9188,80.26368508845275,12.965134649571972,8.99,Sithalapakkam,False
2022.0,CAM_23,80.263924,12.965642,TN63YV9188,80.26367960055654,12.965093417693337,4.6,Sithalapakkam,False
2338.0,CAM_16,80.24499,12.953731,TN63YV9188,80.24540664172704,12.953587239232425,12.78,Chromepet,False
2021.0,CAM_26,80.229575,12.966912,TN33MC1010,80.23053793080716,12.966894903458952,5.93,Alandur,False
15631.0,CAM_04,80.256707,12.976241,TN33MC1010,80.25677464450004,12.976546238550533,13.82,Guindy,False
2021.0,CAM_29,80.248178,12.958318,TN67SA2262,80.24786039444041,12.958429336958412,6.61,Besant Nagar,False
2630.0,CAM_27,80.250549,12.929216,TN67SA2262,80.2497899146408,12.929304921631696,10.97,Saidapet,False
2022.0,CAM_17,80.239777,12.972432,TN06ZM4809,80.23981668125175,12.972773007778583,10.73,Pallavaram,False
2023.0,CAM_17,80.239777,12.972432,TN06ZM4809,80.23982312290269,12.972828956868712,6.23,Pallavaram,False
2124.0,CAM_14,80.234501,12.968029,TN06ZM4809,80.2332846551426,12.968079402350792,13.7,Kodambakkam,True
2022.0,CAM_22,80.257097,12.938415,TN97QA2773,80.25692610188818,12.937296884093952,11.6,Karapakkam,True
2023.0,CAM_04,80.256707,12.976241,TN56VJ2999,80.25679131072737,12.976621043320769,12.12,Guindy,False
2023.0,CAM_06,80.230206,12.930177,TN28EN1556,80.22992101036706,12.930269803802073,9.83,Mylapore,False
2024.0,CAM_06,80.230206,12.930177,TN28EN1556,80.22987225904129,12.930285667315788,5.57,Mylapore,False
8330.0,CAM_11,80.244867,12.946557,TN28EN1556,80.24554164600166,12.946455135289092,18.26,Nungambakkam,False
8577.0,CAM_27,80.250549,12.929216,TN28EN1556,80.24980695686425,12.929303119600334,11.44,Saidapet,False
2024.0,CAM_10,80.239807,12.972429,TN04TT5978,80.23976113003575,12.9720332922487,7.49,Tambaram,False
20776.0,CAM_01,80.232791,12.93105,TN04TT5978,80.23283746819101,12.931597072699974,13.29,T. Nagar,True
2024.0,CAM_20,80.237149,12.960329,TN86QK6985,80.23708316664106,12.960592380953758,5.12,Navalur,True
2025.0,CAM_20,80.237149,12.960329,TN86QK6985,80.23709165621058,12.960635163054965,4.82,Navalur,True
13926.0,CAM_01,80.232791,12.93105,TN86QK6985,80.23283528064104,12.931571223414332,9.19,T. Nagar,True
2024.0,CAM_22,80.257097,12.938415,TN21YV6657,80.25692564522016,12.937295013264311,11.13,Karapakkam,True
2025.0,CAM_22,80.257097,12.938415,TN21YV6657,80.25691140703321,12.937236683740261,6.63,Karapakkam,True
2026.0,CAM_16,80.24499,12.953731,TN23PV4846,80.24543508567534,12.953545987016366,13.62,Chromepet,False
2026.0,CAM_28,80.235031,12.93867,TN41EQ5800,80.23556450144268,12.939818132316947,18.9,Teynampet,False
2027.0,CAM_20,80.237149,12.960329,TN23ML6057,80.23708231552054,12.960588091839892,4.04,Navalur,True
2028.0,CAM_20,80.237149,12.960329,TN23ML6057,80.23709059874504,12.960629834093215,4.7,Navalur,True
2851.0,CAM_10,80.239807,12.972429,TN23ML6057,80.23976494101024,12.972066361390521,13.27,Tambaram,False
2029.0,CAM_27,80.250549,12.929216,TN07UE2822,80.24977368579418,12.929306637656165,9.78,Saidapet,False
2030.0,CAM_27,80.250549,12.929216,TN07UE2822,80.24972531763686,12.929311752057902,5.28,Saidapet,False
6026.0,CAM_24,80.263875,12.962381,TN07UE2822,80.26394028968281,12.962736453614836,12.98,Madipakkam,False
2030.0,CAM_10,80.239807,12.972429,TN11DX7686,80.2397623121355,12.972043549737196,7.37,Tambaram,False
2116.0,CAM_19,80.233885,12.969989,TN11DX7686,80.23314560939791,12.97007177539242,13.2,Kelambakkam,False
2030.0,CAM_16,80.24499,12.953731,TN28EL1491,80.24542158710982,12.953583117653984,8.09,Chromepet,False
6361.0,CAM_20,80.237149,12.960329,TN28EL1491,80.23708644773524,12.960608915610313,5.47,Navalur,True
2030.0,CAM_20,80.237149,12.960329,TN91FX6891,80.23708450183395,12.960599109488628,5.17,Navalur,True
2031.0,CAM_20,80.237149,12.960329,TN91FX6891,80.23709461366312,12.960650066756264,5.74,Navalur,True
23670.0,CAM_13,80.238978,12.934621,TN91FX6891,80.23972106350645,12.934249187277807,13.13,Porur,False
2031.0,CAM_14,80.234501,12.968029,TN48SS6987,80.23327142134977,12.968080460224105,10.97,Kodambakkam,True
31131.0,CAM_06,80.230206,12.930177,TN48SS6987,80.22989922482945,12.930276892742475,13.74,Mylapore,False
2032.0,CAM_10,80.239807,12.972429,TN34YY6404,80.23976349972381,12.972053854851147,8.21,Tambaram,False
2033.0,CAM_10,80.239807,12.972429,TN34YY6404,80.2397584360769,12.972009915833334,4.89,Tambaram,False
24143.0,CAM_11,80.244867,12.946557,TN34YY6404,80.24544255754545,12.946470155952586,24.64,Nungambakkam,False
2032.0,CAM_20,80.237149,12.960329,TN67LB4874,80.23707924221196,12.960572604290252,5.66,Navalur,True
2033.0,CAM_20,80.237149,12.960329,TN67LB4874,80.2370918372378,12.960636075318437,7.15,Navalur,True
23626.0,CAM_01,80.232791,12.93105,TN67LB4874,80.23283382235427,12.93155399149924,14.42,T. Nagar,True
2032.0,CAM_24,80.263875,12.962381,TN39TT8029,80.26394203826013,12.962745950221276,11.38,Madipakkam,False
2033.0,CAM_24,80.263875,12.962381,TN39TT8029,80.26395171151975,12.962807333503147,6.88,Madipakkam,False
2033.0,CAM_15,80.246981,12.964172,TN67VZ8957,80.24632017799256,12.962648697372193,15.6,Vadapalani,False
2034.0,CAM_15,80.246981,12.964172,TN67VZ8957,80.24624939463237,12.962506402985166,17.51,Vadapalani,False
7465.0,CAM_11,80.244867,12.946557,TN67VZ8957,80.24545036393637,12.946468974010179,18.84,Nungambakkam,False
7466.0,CAM_11,80.244867,12.946557,TN67VZ8957,80.24562161178372,12.94644296224359,18.8,Nungambakkam,False
2033.0,CAM_16,80.24499,12.953731,TN10WS7843,80.24540633532249,12.953587323731451,4.1,Chromepet,False
2034.0,CAM_16,80.24499,12.953731,TN10WS7843,80.24543811487965,12.953575597731668,3.93,Chromepet,False
7329.0,CAM_02,80.256705,12.938133,TN10WS7843,80.2569244371651,12.938891118713624,1.39,Adyar,False
7330.0,CAM_02,80.256705,12.938133,TN10WS7843,80.25692674483582,12.938899087276425,0.92,Adyar,False
7331.0,CAM_02,80.256705,12.938133,TN10WS7843,80.25692886118489,12.938906395190532,0.84,Adyar,False
7332.0,CAM_02,80.256705,12.938133,TN10WS7843,80.25692905658171,12.938907069910615,0.08,Adyar,False
7333.0,CAM_02,80.256705,12.938133,TN10WS7843,80.25692912253011,12.938907297635428,0.03,Adyar,False
7334.0,CAM_02,80.256705,12.938133,TN10WS7843,80.25692912546239,12.93890730776081,0.0,Adyar,False
7336.0,CAM_02,80.256705,12.938133,TN10WS7843,80.25692912782715,12.93890731592652,0.0,Adyar,False
7338.0,CAM_02,80.256705,12.938133,TN10WS7843,80.2569291281025,12.938907316877321,0.0,Adyar,False
7339.0,CAM_02,80.256705,12.938133,TN10WS7843,80.2569291281025,12.938907316877321,0.0,Adyar,False
7340.0,CAM_02,80.256705,12.938133,TN10WS7843,80.2569291281025,12.938907316877321,0.0,Adyar,False
7341.0,CAM_02,80.256705,12.938133,TN10WS7843,80.2569291281025,12.938907316877321,0.0,Adyar,False
7342.0,CAM_02,80.256705,12.938133,TN10WS7843,80.2569291281025,12.938907316877321,0.0,Adyar,False
7343.0,CAM_02,80.256705,12.938133,TN10WS7843,80.2569291281025,12.938907316877321,0.0,Adyar,False
7344.0,CAM_02,80.256705,12.938133,TN10WS7843,80.2569291281025,12.938907316877321,0.0,Adyar,False
7345.0,CAM_02,80.256705,12.938133,TN10WS7843,80.2569291281025,12.938907316877321,0.0,Adyar,False
7346.0,CAM_02,80.256705,12.938133,TN10WS7843,80.2569291281025,12.938907316877321,0.0,Adyar,False
7347.0,CAM_02,80.256705,12.938133,TN10WS7843,80.2569291281025,12.938907316877321,0.0,Adyar,False
7348.0,CAM_02,80.256705,12.938133,TN10WS7843,80.2569291281025,12.938907316877321,0.0,Adyar,False
7349.0,CAM_02,80.256705,12.938133,TN10WS7843,80.2569291281025,12.938907316877321,0.0,Adyar,False
7350.0,CAM_02,80.256705,12.938133,TN10WS7843,80.2569291281025,12.938907316877321,0.0,Adyar,False
7351.0,CAM_02,80.256705,12.938133,TN10WS7843,80.2569291281025,12.938907316877321,0.0,Adyar,False
7352.0,CAM_02,80.256705,12.938133,TN10WS7843,80.2569291281025,12.938907316877321,0.0,Adyar,False
7353.0,CAM_02,80.256705,12.938133,TN10WS7843,80.2569291281025,12.938907316877321,0.0,Adyar,False
7354.0,CAM_02,80.256705,12.938133,TN10WS7843,80.2569291281025,12.938907316877321,0.0,Adyar,False
7355.0,CAM_02,80.256705,12.938133,TN10WS7843,80.2569291281025,12.938907316877321,0.0,Adyar,False
7356.0,CAM_02,80.256705,12.938133,TN10WS7843,80.2569291281025,12.938907316877321,0.0,Adyar,False
7357.0,CAM_02,80.256705,12.938133,TN10WS7843,80.2569291281025,12.938907316877321,0.0,Adyar,False
7358.0,CAM_02,80.256705,12.938133,TN10WS7843,80.2569291281025,12.938907316877321,0.0,Adyar,False
7359.0,CAM_02,80.256705,12.938133,TN10WS7843,80.2569291281025,12.938907316877321,0.0,Adyar,False
7360.0,CAM_02,80.256705,12.938133,TN10WS7843,80.2569291281025,12.938907316877321,0.0,Adyar,False
7361.0,CAM_02,80.256705,12.938133,TN10WS7843,80.2569291281025,12.938907316877321,0.0,Adyar,False
7363.0,CAM_02,80.256705,12.938133,TN10WS7843,80.2569291281025,12.938907316877321,0.0,Adyar,False
7364.0,CAM_02,80.256705,12.938133,TN10WS7843,80.2569291281025,12.938907316877321,0.0,Adyar,False
7365.0,CAM_02,80.256705,12.938133,TN10WS7843,80.2569291281025,12.938907316877321,0.0,Adyar,False
7366.0,CAM_02,80.256705,12.938133,TN10WS7843,80.2569291281025,12.938907316877321,0.0,Adyar,False
7367.0,CAM_02,80.256705,12.938133,TN10WS7843,80.2569291281025,12.938907316877321,0.0,Adyar,False
7370.0,CAM_02,80.256705,12.938133,TN10WS7843,80.2569291281025,12.938907316877321,0.0,Adyar,False
7371.0,CAM_02,80.256705,12.938133,TN10WS7843,80.2569291281025,12.938907316877321,0.0,Adyar,False
7373.0,CAM_02,80.256705,12.938133,TN10WS7843,80.2569291281025,12.938907316877321,0.0,Adyar,False
7374.0,CAM_02,80.256705,12.938133,TN10WS7843,80.2569291281025,12.938907316877321,0.0,Adyar,False
7375.0,CAM_02,80.256705,12.938133,TN10WS7843,80.2569291281025,12.938907316877321,0.0,Adyar,False
7376.0,CAM_02,80.256705,12.938133,TN10WS7843,80.2569291281025,12.938907316877321,0.0,Adyar,False
7377.0,CAM_02,80.256705,12.938133,TN10WS7843,80.2569291281025,12.938907316877321,0.0,Adyar,False
7378.0,CAM_02,80.256705,12.938133,TN10WS7843,80.2569291281025,12.938907316877321,0.0,Adyar,False
7380.0,CAM_02,80.256705,12.938133,TN10WS7843,80.2569291281025,12.938907316877321,0.0,Adyar,False
7381.0,CAM_02,80.256705,12.938133,TN10WS7843,80.2569291281025,12.938907316877321,0.0,Adyar,False
7382.0,CAM_02,80.256705,12.938133,TN10WS7843,80.2569291281025,12.938907316877321,0.0,Adyar,False
7383.0,CAM_02,80.256705,12.938133,TN10WS7843,80.2569291281025,12.938907316877321,0.0,Adyar,False
7384.0,CAM_02,80.256705,12.938133,TN10WS7843,80.2569291281025,12.938907316877321,0.0,Adyar,False
7385.0,CAM_02,80.256705,12.938133,TN10WS7843,80.2569291281025,12.938907316877321,0.0,Adyar,False
7386.0,CAM_02,80.256705,12.938133,TN10WS7843,80.2569291281025,12.938907316877321,0.0,Adyar,False
7387.0,CAM_02,80.256705,12.938133,TN10WS7843,80.2569291281025,12.938907316877321,0.0,Adyar,False
7389.0,CAM_02,80.256705,12.938133,TN10WS7843,80.2569291281025,12.938907316877321,0.0,Adyar,False
7390.0,CAM_02,80.256705,12.938133,TN10WS7843,80.2569291281025,12.938907316877321,0.0,Adyar,False
7391.0,CAM_02,80.256705,12.938133,TN10WS7843,80.2569291281025,12.938907316877321,0.0,Adyar,False
7392.0,CAM_02,80.256705,12.938133,TN10WS7843,80.2569291281025,12.938907316877321,0.0,Adyar,False
7393.0,CAM_02,80.256705,12.938133,TN10WS7843,80.2569291281025,12.938907316877321,0.0,Adyar,False
7394.0,CAM_02,80.256705,12.938133,TN10WS7843,80.2569291281025,12.938907316877321,0.0,Adyar,False
7395.0,CAM_02,80.256705,12.938133,TN10WS7843,80.2569291281025,12.938907316877321,0.0,Adyar,False
7396.0,CAM_02,80.256705,12.938133,TN10WS7843,80.2569291281025,12.938907316877321,0.0,Adyar,False
7397.0,CAM_02,80.256705,12.938133,TN10WS7843,80.2569291281025,12.938907316877321,0.0,Adyar,False
7398.0,CAM_02,80.256705,12.938133,TN10WS7843,80.2569291281025,12.938907316877321,0.0,Adyar,False
7399.0,CAM_02,80.256705,12.938133,TN10WS7843,80.2569291281025,12.938907316877321,0.0,Adyar,False
7400.0,CAM_02,80.256705,12.938133,TN10WS7843,80.2569291281025,12.938907316877321,0.0,Adyar,False
7402.0,CAM_02,80.256705,12.938133,TN10WS7843,80.2569291281025,12.938907316877321,0.0,Adyar,False
7403.0,CAM_02,80.256705,12.938133,TN10WS7843,80.2569291281025,12.938907316877321,0.0,Adyar,False
7405.0,CAM_02,80.256705,12.938133,TN10WS7843,80.2569291281025,12.938907316877321,0.0,Adyar,False
7406.0,CAM_02,80.256705,12.938133,TN10WS7843,80.2569291281025,12.938907316877321,0.0,Adyar,False
7407.0,CAM_02,80.256705,12.938133,TN10WS7843,80.2569291281025,12.938907316877321,0.0,Adyar,False
7408.0,CAM_02,80.256705,12.938133,TN10WS7843,80.2569291281025,12.938907316877321,0.0,Adyar,False
7409.0,CAM_02,80.256705,12.938133,TN10WS7843,80.2569291281025,12.938907316877321,0.0,Adyar,False
7410.0,CAM_02,80.256705,12.938133,TN10WS7843,80.2569291281025,12.938907316877321,0.0,Adyar,False
7411.0,CAM_02,80.256705,12.938133,TN10WS7843,80.2569291281025,12.938907316877321,0.0,Adyar,False
7412.0,CAM_02,80.256705,12.938133,TN10WS7843,80.2569291281025,12.938907316877321,0.0,Adyar,False
7413.0,CAM_02,80.256705,12.938133,TN10WS7843,80.2569291281025,12.938907316877321,0.0,Adyar,False
7414.0,CAM_02,80.256705,12.938133,TN10WS7843,80.2569291281025,12.938907316877321,0.0,Adyar,False
7415.0,CAM_02,80.256705,12.938133,TN10WS7843,80.2569291281025,12.938907316877321,0.0,Adyar,False
7416.0,CAM_02,80.256705,12.938133,TN10WS7843,80.2569291281025,12.938907316877321,0.0,Adyar,False
7417.0,CAM_02,80.256705,12.938133,TN10WS7843,80.2569291281025,12.938907316877321,0.0,Adyar,False
